age,gender,city_tier,education,occupation,income_band,plan_type,monthly_charge,tenure_months,contract_type,auto_renew,payment_method,logins_per_month,avg_session_minutes,features_used_count,mobile_app_usage_pct,support_tickets_raised,support_tickets_resolved,nps_score,last_login_days_ago,referrals_made,late_payments_count,payment_failures,total_spend_12m,discount_used_count,upgrade_downgrade_count,product_rating,onboarding_completed,tutorial_completed,days_to_first_value,competitor_product_used,promo_sensitivity,churned
41,M,tier2,graduate,self_employed,medium,standard,513.61,8,monthly,1,upi,9,30.8,3,24.0,4,3,9.0,29,5,5,2,4029.27,0,0,3.6,1,0,20.0,0,medium,1
61,F,tier1,graduate,retired,,standard,324.78,49,annual,0,wallet,12,23.1,18,0.2,3,2,9.0,71,1,2,3,3151.32,2,2,3.6,0,1,28.0,1,medium,0
45,F,tier1,graduate,homemaker,low,enterprise,1228.89,5,biannual,0,wallet,11,28.9,16,24.3,6,5,0.0,132,6,2,0,5585.68,4,2,,1,1,15.0,0,low,1
67,M,tier2,school,student,high,basic,242.69,25,biannual,1,debit_card,16,27.5,3,3.2,9,6,4.0,24,5,3,1,2440.36,0,0,5.0,0,0,7.0,0,low,0
42,M,tier3,graduate,student,medium,premium,485.49,7,monthly,0,credit_card,12,17.8,15,15.0,5,4,8.0,91,6,1,2,3247.16,0,1,3.3,1,1,,1,medium,1
32,F,tier2,school,salaried,high,enterprise,748.85,23,monthly,0,credit_card,12,16.5,8,86.4,0,0,8.0,85,1,4,1,7766.46,3,2,3.0,1,1,11.0,0,low,1
22,M,tier1,school,homemaker,very_high,standard,503.88,4,monthly,1,credit_card,12,19.3,8,11.5,2,1,10.0,64,0,1,1,1793.78,1,0,3.4,1,0,8.0,0,low,1
40,F,tier1,graduate,salaried,medium,premium,649.16,18,monthly,1,net_banking,12,8.2,13,43.7,11,10,9.0,74,3,0,1,7241.17,2,1,3.3,1,1,18.0,0,high,0
44,M,tier2,graduate,homemaker,very_high,basic,361.98,65,monthly,0,net_banking,8,26.9,8,27.1,2,1,5.0,86,3,4,1,3488.52,4,0,3.9,1,0,17.0,0,medium,0
61,M,tier2,graduate,salaried,low,premium,734.81,10,annual,0,debit_card,9,19.7,2,92.2,4,3,6.0,95,1,5,0,7108.97,3,2,4.8,1,1,10.0,1,high,1
33,M,tier3,postgraduate,salaried,very_high,basic,384.03,66,monthly,1,upi,16,10.2,10,49.7,7,5,9.0,162,3,5,1,3919.02,4,1,4.6,1,0,40.0,0,medium,0
30,M,tier2,postgraduate,homemaker,medium,basic,398.98,70,annual,1,upi,12,15.8,8,3.3,8,7,4.0,121,4,0,0,4166.07,2,1,4.2,1,0,8.0,0,medium,0
42,F,tier2,graduate,salaried,medium,standard,364.66,42,monthly,1,credit_card,9,28.3,8,47.9,7,4,10.0,102,5,5,3,3546.91,3,2,3.8,1,0,36.0,0,medium,0
22,M,tier2,graduate,self_employed,very_high,standard,506.08,19,annual,0,upi,10,11.1,12,34.1,9,8,1.0,112,3,0,0,5614.28,2,1,4.8,1,0,27.0,0,high,1
34,F,tier1,school,homemaker,medium,standard,501.17,4,monthly,1,debit_card,11,27.1,14,37.2,6,4,0.0,136,4,1,0,2001.14,3,2,1.6,1,0,28.0,0,medium,1
59,F,tier1,graduate,student,medium,premium,465.18,57,biannual,1,net_banking,14,31.2,12,20.9,9,6,6.0,6,2,1,0,5561.66,1,1,3.6,0,0,32.0,1,high,1
24,M,tier2,postgraduate,salaried,medium,premium,529.04,5,monthly,1,credit_card,17,11.0,11,45.1,5,4,2.0,93,2,3,1,2191.16,3,2,3.5,1,0,17.0,0,medium,1
66,F,tier3,graduate,salaried,,basic,261.98,41,monthly,1,credit_card,13,16.5,18,88.0,10,7,4.0,119,7,2,3,2904.23,0,2,3.8,1,0,9.0,1,medium,1
71,M,tier1,graduate,salaried,very_high,premium,699.18,3,biannual,1,credit_card,7,17.4,12,45.5,5,4,2.0,165,4,3,2,1707.78,1,0,5.0,0,0,14.0,0,medium,1
30,M,tier3,graduate,salaried,high,premium,664.13,41,monthly,1,credit_card,12,15.5,14,38.1,0,0,,114,0,5,1,6470.25,1,0,3.7,1,0,28.0,1,medium,1
62,M,tier1,graduate,homemaker,medium,premium,406.35,50,monthly,1,credit_card,14,12.0,10,58.5,2,1,2.0,91,0,3,1,4094.47,0,0,4.0,0,1,29.0,0,medium,1
25,F,tier1,graduate,salaried,medium,enterprise,751.43,17,annual,1,debit_card,9,24.5,2,61.2,0,0,0.0,136,2,4,3,7694.69,3,2,3.7,1,0,32.0,0,medium,1
27,M,tier2,graduate,student,medium,basic,230.47,42,monthly,1,upi,15,19.0,16,79.0,6,4,6.0,129,5,2,0,2228.3,0,1,4.2,1,0,5.0,0,high,1
46,M,tier2,graduate,homemaker,medium,premium,605.34,42,monthly,0,net_banking,14,17.3,5,5.0,7,5,8.0,96,2,5,3,6458.41,0,0,3.1,0,1,26.0,1,medium,1
53,F,tier1,postgraduate,self_employed,medium,standard,369.6,71,annual,1,debit_card,12,21.2,2,50.8,6,5,8.0,52,0,4,1,3575.98,2,2,4.0,1,1,21.0,0,low,0
63,M,tier1,graduate,salaried,medium,standard,536.41,39,annual,1,debit_card,6,14.8,3,40.0,3,2,0.0,59,5,5,1,5185.62,2,1,3.5,1,1,,0,low,1
36,M,tier1,postgraduate,salaried,low,standard,460.97,29,annual,1,debit_card,11,22.4,11,3.1,8,5,1.0,27,0,1,1,5453.28,2,1,2.7,0,1,7.0,1,low,1
41,M,tier3,graduate,retired,high,premium,449.97,31,monthly,0,debit_card,11,18.2,16,52.8,4,3,,31,2,5,0,4494.05,1,2,4.0,1,1,23.0,0,low,1
70,Other,tier3,school,salaried,high,premium,719.71,41,biannual,1,net_banking,9,14.0,10,92.1,3,2,0.0,66,2,5,0,8239.94,0,0,3.4,1,1,12.0,0,low,1
54,F,tier1,postgraduate,self_employed,low,basic,364.0,37,biannual,1,net_banking,14,6.5,9,69.4,0,0,10.0,167,1,3,2,3916.01,3,1,2.4,0,0,7.0,0,high,1
28,F,tier1,postgraduate,self_employed,low,premium,547.2,39,biannual,1,debit_card,10,32.2,2,82.5,4,3,6.0,72,2,5,2,6371.95,1,1,4.3,1,0,,0,medium,1
71,F,tier1,postgraduate,salaried,medium,standard,283.37,70,monthly,0,upi,10,12.2,17,97.0,7,6,10.0,76,1,4,1,3062.13,0,1,4.0,0,1,41.0,0,low,1
55,F,tier2,school,self_employed,medium,premium,752.73,25,biannual,0,debit_card,14,20.0,2,83.1,1,0,4.0,8,4,1,0,7528.66,1,0,4.1,1,1,16.0,1,medium,0
22,M,tier1,graduate,retired,medium,basic,305.28,65,annual,1,debit_card,10,14.0,1,55.1,3,2,1.0,17,3,4,0,3481.1,1,1,4.6,1,1,24.0,1,medium,1
70,M,tier2,graduate,salaried,high,basic,267.91,23,biannual,1,debit_card,14,27.7,13,91.2,8,7,10.0,155,5,4,1,3091.76,4,0,5.0,1,1,23.0,1,low,1
22,M,tier1,school,self_employed,high,basic,355.41,64,monthly,0,upi,11,17.0,3,1.0,7,6,0.0,179,4,1,2,3916.44,0,1,3.4,1,1,2.0,1,low,1
69,M,tier1,graduate,salaried,very_high,standard,367.93,11,monthly,0,debit_card,7,25.1,7,66.2,1,0,9.0,100,3,0,3,3778.68,2,0,1.9,1,1,35.0,0,high,1
34,M,tier2,graduate,self_employed,low,standard,497.49,49,annual,0,upi,10,15.2,12,24.3,3,2,8.0,102,7,2,3,5357.72,0,1,3.8,1,1,28.0,1,high,1
24,M,tier1,postgraduate,salaried,very_high,enterprise,1008.85,48,monthly,1,credit_card,13,,2,98.6,3,2,3.0,128,3,2,0,9983.75,3,1,3.1,1,0,14.0,0,high,1
49,Other,tier1,graduate,self_employed,low,standard,558.31,49,monthly,0,credit_card,10,20.4,17,83.7,2,1,7.0,138,2,0,1,6467.8,0,2,4.0,1,1,27.0,0,high,1
44,M,tier2,graduate,homemaker,medium,standard,451.9,8,monthly,1,credit_card,9,12.1,9,59.7,8,6,1.0,106,6,2,1,3608.47,0,0,3.9,1,1,26.0,0,low,1
65,M,tier1,graduate,homemaker,very_high,standard,328.86,13,monthly,0,debit_card,11,11.5,2,61.1,6,5,9.0,18,4,5,3,3309.44,1,1,3.6,1,1,10.0,0,medium,1
52,M,tier3,graduate,student,high,enterprise,1136.3,12,annual,0,debit_card,10,15.7,7,69.3,0,0,3.0,173,3,2,0,13450.4,2,2,5.0,0,0,33.0,0,low,1
35,M,tier3,graduate,homemaker,low,basic,296.97,5,annual,1,debit_card,15,6.3,9,96.8,3,2,6.0,116,3,1,0,1279.86,3,0,5.0,1,1,8.0,0,high,0
41,M,tier1,graduate,student,high,standard,370.03,36,annual,1,debit_card,18,9.8,4,40.6,8,6,4.0,30,3,2,3,3752.46,2,1,3.0,0,0,37.0,0,low,0
63,F,tier1,graduate,salaried,medium,basic,345.79,60,biannual,0,upi,8,17.0,7,87.7,11,9,3.0,118,1,1,2,3858.04,3,0,4.3,1,1,41.0,0,medium,1
67,F,tier1,postgraduate,homemaker,high,premium,552.22,29,annual,1,wallet,10,14.7,16,50.4,3,2,6.0,19,4,4,1,5817.94,2,0,3.7,0,1,2.0,0,low,1
37,F,tier2,graduate,retired,medium,standard,432.29,23,annual,1,upi,12,19.7,2,39.2,8,6,0.0,87,2,1,2,4875.94,3,1,3.2,1,1,7.0,0,medium,1
47,F,tier1,graduate,self_employed,high,basic,319.5,9,monthly,0,wallet,16,17.6,2,88.2,4,3,4.0,31,3,5,1,2829.14,0,1,4.1,0,1,3.0,0,low,1
60,F,tier2,graduate,retired,low,enterprise,962.23,46,monthly,0,net_banking,13,22.7,7,21.7,10,9,5.0,17,0,2,0,10547.31,3,2,4.1,1,0,39.0,0,medium,0
30,M,tier3,postgraduate,salaried,high,premium,464.91,9,monthly,1,credit_card,16,4.7,9,30.8,10,9,2.0,76,7,4,3,3996.66,1,1,2.2,1,0,11.0,1,medium,1
26,M,tier2,postgraduate,self_employed,,enterprise,820.17,33,monthly,0,debit_card,18,15.1,7,83.4,2,1,8.0,109,3,5,0,9633.68,1,2,3.8,1,1,18.0,1,low,0
51,F,tier1,graduate,salaried,medium,premium,782.95,3,monthly,1,upi,9,12.7,17,58.9,1,0,9.0,142,1,1,2,2334.93,0,1,3.5,1,1,14.0,0,low,1
39,F,tier1,school,self_employed,medium,premium,484.62,62,annual,1,upi,16,33.5,9,8.4,8,6,7.0,35,0,0,1,4894.02,2,0,4.5,1,1,,0,low,0
27,M,tier2,graduate,self_employed,medium,standard,431.93,14,monthly,1,credit_card,16,16.0,18,74.6,6,4,7.0,78,2,2,0,4804.17,0,2,5.0,1,1,34.0,0,medium,1
65,F,tier3,postgraduate,salaried,high,enterprise,979.29,17,monthly,1,credit_card,10,21.4,14,16.4,0,0,3.0,30,7,4,2,10318.78,2,0,5.0,0,1,24.0,0,medium,1
69,F,tier1,graduate,retired,high,standard,322.91,7,monthly,1,credit_card,7,15.3,3,78.0,8,5,0.0,178,2,1,0,1983.67,4,2,4.9,1,0,24.0,1,medium,1
55,F,tier1,graduate,salaried,medium,basic,276.05,42,annual,1,net_banking,12,16.9,19,26.6,6,4,,115,7,4,1,3303.9,2,0,3.9,1,1,41.0,0,low,1
38,F,tier2,school,salaried,very_high,premium,555.4,53,monthly,1,upi,4,26.1,9,18.5,2,1,0.0,1,5,5,3,6327.36,1,2,2.5,1,1,43.0,0,high,1
30,F,tier1,graduate,homemaker,high,premium,738.22,70,monthly,0,credit_card,11,11.9,2,66.5,7,5,0.0,55,3,4,1,7702.82,3,2,5.0,0,1,37.0,0,low,1
19,M,tier1,graduate,salaried,medium,basic,353.89,21,monthly,0,credit_card,5,18.7,16,65.5,1,0,4.0,110,1,1,1,3703.21,4,2,3.7,1,0,32.0,1,medium,1
41,M,tier2,graduate,student,medium,standard,520.91,38,annual,1,debit_card,10,32.4,15,23.8,5,3,8.0,123,6,4,3,5397.96,3,0,4.6,1,0,23.0,1,medium,1
48,M,tier3,graduate,salaried,medium,basic,272.87,71,annual,0,net_banking,12,14.7,5,10.5,2,1,10.0,63,2,0,3,3220.6,0,2,3.7,1,0,4.0,0,high,0
63,M,tier3,school,salaried,high,basic,390.64,56,annual,1,debit_card,17,25.4,9,62.0,0,0,3.0,168,7,5,1,4250.62,0,1,3.2,1,1,6.0,0,high,1
62,F,tier1,graduate,retired,medium,basic,297.29,42,monthly,1,debit_card,11,8.2,6,87.9,4,3,5.0,108,3,4,0,3233.77,4,0,5.0,0,0,,0,low,1
55,M,tier1,graduate,homemaker,low,basic,252.32,1,annual,1,upi,14,,11,26.5,1,0,2.0,116,0,4,3,251.17,1,1,1.7,0,0,10.0,0,medium,1
46,M,tier2,postgraduate,self_employed,medium,premium,586.65,66,annual,1,upi,10,20.4,4,44.6,11,10,6.0,141,4,4,2,5760.65,3,1,4.2,1,0,1.0,0,medium,0
71,M,tier2,postgraduate,salaried,high,standard,485.21,28,monthly,0,upi,12,13.6,18,6.0,8,6,8.0,134,6,2,1,5789.47,1,1,5.0,1,0,,1,low,1
71,M,tier2,graduate,self_employed,high,standard,332.34,1,monthly,0,debit_card,11,19.4,2,64.8,10,8,5.0,37,0,1,3,298.44,2,2,5.0,1,0,16.0,1,medium,1
31,M,tier2,graduate,salaried,low,premium,616.6,68,monthly,0,upi,17,17.2,10,1.2,6,4,3.0,80,6,2,2,6966.74,0,2,3.9,0,0,25.0,0,medium,0
54,F,tier1,postgraduate,salaried,low,standard,503.74,6,annual,0,credit_card,8,12.8,5,32.3,8,6,5.0,32,1,3,1,2722.52,2,1,5.0,1,1,2.0,0,low,1
23,M,tier1,postgraduate,self_employed,medium,basic,237.33,27,biannual,1,wallet,10,24.9,12,62.7,3,2,7.0,24,5,4,1,2522.99,4,2,3.8,0,0,33.0,0,medium,1
42,F,tier2,graduate,self_employed,medium,standard,420.09,64,annual,0,debit_card,5,13.0,12,60.4,10,8,5.0,141,5,3,1,4241.45,4,0,,1,1,1.0,1,medium,1
43,M,tier3,postgraduate,self_employed,medium,premium,785.42,26,monthly,1,debit_card,12,10.5,19,99.0,4,3,10.0,156,4,1,2,8162.84,1,1,3.8,1,1,8.0,1,high,1
34,M,tier2,postgraduate,salaried,high,premium,533.61,25,monthly,0,debit_card,14,15.3,11,20.0,7,5,2.0,103,2,5,0,6092.37,4,2,4.5,1,0,39.0,0,medium,1
57,F,tier3,graduate,salaried,very_high,enterprise,1249.79,63,annual,0,debit_card,10,21.5,9,88.1,5,4,1.0,71,0,1,2,14344.87,1,0,2.6,1,1,10.0,0,medium,1
41,F,tier2,graduate,self_employed,high,premium,592.21,33,annual,0,net_banking,7,17.1,8,12.9,4,3,10.0,63,4,4,0,6726.5,3,2,4.6,1,0,16.0,0,medium,1
39,M,tier2,school,self_employed,medium,premium,441.25,32,annual,0,debit_card,9,23.6,1,78.1,5,4,8.0,70,4,5,1,4733.28,4,0,3.9,1,0,25.0,1,medium,1
27,M,tier2,postgraduate,homemaker,high,basic,279.61,49,annual,1,upi,14,14.4,13,64.1,9,7,5.0,93,4,3,1,2895.48,0,1,3.8,1,0,37.0,1,medium,1
63,F,tier2,graduate,salaried,medium,enterprise,762.3,40,monthly,0,debit_card,13,23.3,5,25.2,8,6,0.0,149,3,0,2,7407.93,1,1,4.4,0,1,25.0,1,medium,1
20,F,tier1,school,retired,medium,basic,236.01,69,annual,0,credit_card,9,2.3,5,31.6,11,9,6.0,48,6,0,1,2627.87,3,0,3.7,0,0,22.0,0,medium,1
68,F,tier2,graduate,salaried,low,standard,435.62,44,monthly,0,credit_card,8,12.6,9,87.0,6,4,5.0,90,3,1,0,4534.32,2,2,4.4,1,1,,0,high,1
53,M,tier2,graduate,homemaker,low,basic,276.71,62,monthly,0,upi,10,18.1,2,9.9,3,2,3.0,178,5,3,3,3047.81,2,2,4.1,0,0,22.0,0,low,1
55,M,tier1,school,salaried,medium,enterprise,1286.7,57,biannual,0,debit_card,9,20.4,12,89.9,5,4,0.0,141,0,5,3,12696.27,2,2,5.0,1,0,24.0,0,low,1
70,M,tier1,graduate,retired,high,standard,431.13,28,annual,0,upi,12,8.2,8,25.0,4,3,0.0,19,2,4,3,4947.52,1,0,4.6,1,1,34.0,0,medium,1
56,F,tier2,graduate,self_employed,high,standard,351.44,12,monthly,0,wallet,13,24.6,9,23.8,0,0,4.0,79,6,1,0,3632.71,4,1,5.0,0,1,30.0,0,low,1
43,F,tier3,graduate,student,high,basic,306.13,1,monthly,1,credit_card,16,2.7,9,49.5,8,7,10.0,61,6,5,1,253.62,4,0,3.8,0,1,13.0,0,medium,1
50,F,tier3,postgraduate,salaried,very_high,basic,373.28,22,monthly,0,credit_card,6,24.0,10,40.9,4,3,5.0,168,0,1,2,4058.95,3,0,3.0,0,1,3.0,0,low,1
67,F,tier2,postgraduate,homemaker,medium,premium,790.41,23,monthly,1,debit_card,12,10.7,5,64.4,10,7,3.0,85,1,1,2,8223.82,0,2,4.1,1,1,20.0,1,medium,1
29,F,tier2,graduate,salaried,low,standard,313.9,53,monthly,1,net_banking,17,8.6,7,72.5,8,7,9.0,148,2,2,1,3193.66,3,0,3.1,0,1,15.0,0,medium,0
22,F,tier3,postgraduate,salaried,low,premium,725.79,8,biannual,1,net_banking,15,12.0,7,98.9,8,7,2.0,82,6,2,1,5792.38,0,1,4.0,1,1,33.0,1,high,1
55,M,tier1,postgraduate,homemaker,high,basic,227.8,58,annual,0,net_banking,9,23.8,2,40.5,6,4,6.0,53,6,3,3,2271.2,1,1,4.8,1,0,23.0,1,high,1
44,F,tier2,school,homemaker,very_high,standard,502.01,40,annual,1,net_banking,12,9.8,2,66.6,7,5,3.0,77,2,4,3,5341.69,1,1,4.6,0,1,21.0,0,medium,1
37,F,tier1,graduate,self_employed,very_high,premium,523.6,11,monthly,1,credit_card,11,2.4,11,79.2,2,1,4.0,43,5,5,0,5644.42,3,1,3.3,1,1,35.0,0,high,1
45,F,tier2,graduate,student,high,standard,533.86,11,monthly,1,debit_card,7,15.2,7,82.8,1,0,3.0,2,5,2,2,5543.94,0,2,3.6,0,0,36.0,0,high,1
56,M,tier1,school,salaried,high,standard,359.02,67,annual,0,upi,16,5.4,19,46.4,7,5,10.0,10,4,4,0,3932.71,2,0,4.6,0,1,9.0,0,low,0
46,M,tier2,graduate,salaried,low,basic,210.69,47,monthly,0,wallet,15,17.3,15,85.1,7,5,1.0,135,0,0,1,2433.73,4,2,,0,0,33.0,0,low,1
48,M,tier1,graduate,homemaker,high,standard,478.38,42,monthly,0,debit_card,10,23.3,14,59.8,0,0,8.0,47,7,4,3,5239.04,3,0,4.7,1,1,30.0,0,high,1
40,M,tier3,postgraduate,salaried,very_high,basic,279.8,49,biannual,1,upi,12,27.2,3,78.1,7,6,8.0,90,6,3,1,2763.29,1,0,4.6,0,1,18.0,0,medium,1
33,M,tier1,school,salaried,low,standard,354.76,11,annual,0,upi,14,13.8,10,15.3,10,9,4.0,109,3,3,2,3289.61,2,1,2.9,1,0,11.0,0,low,1
70,Other,tier1,graduate,student,low,standard,431.67,15,monthly,0,upi,14,18.2,2,54.9,5,4,10.0,76,2,5,3,5105.52,1,1,4.0,0,0,4.0,0,medium,1
56,M,tier1,graduate,self_employed,medium,standard,310.59,9,annual,1,debit_card,19,12.9,4,73.2,0,0,9.0,31,6,2,3,2354.98,4,0,3.1,0,0,35.0,0,low,1
30,F,tier2,graduate,self_employed,high,basic,292.6,66,annual,0,upi,13,20.5,2,14.8,3,2,4.0,138,5,2,0,3275.22,2,2,4.3,1,1,13.0,0,medium,0
23,F,tier3,graduate,salaried,medium,standard,447.91,44,annual,0,debit_card,10,31.2,8,6.3,4,3,9.0,16,3,3,0,5204.45,3,2,4.3,0,1,13.0,0,medium,1
40,M,tier1,graduate,homemaker,medium,premium,512.84,7,monthly,1,debit_card,13,16.8,8,64.2,0,0,6.0,108,7,1,0,3311.47,2,1,2.1,0,0,25.0,0,low,0
33,F,tier1,postgraduate,student,medium,basic,277.98,44,annual,1,upi,11,25.1,4,82.8,1,0,8.0,85,2,3,3,3118.16,4,0,3.4,1,1,39.0,0,low,1
61,F,tier1,graduate,salaried,low,standard,503.18,57,annual,1,credit_card,14,31.9,6,44.4,5,4,2.0,68,4,1,0,5862.15,0,1,4.3,1,1,,1,high,0
69,F,tier3,graduate,retired,medium,standard,465.86,10,annual,0,upi,17,5.7,10,25.1,6,5,6.0,6,3,4,0,4012.06,1,2,2.7,1,0,32.0,0,medium,0
65,M,tier1,graduate,retired,low,basic,282.08,28,annual,1,credit_card,16,18.0,7,52.4,0,0,9.0,64,2,1,2,2828.53,1,1,3.8,1,0,2.0,0,medium,0
68,F,tier3,school,salaried,medium,standard,498.21,13,annual,1,credit_card,12,20.9,8,72.5,0,0,2.0,107,6,3,1,5794.29,0,2,3.5,1,1,16.0,0,medium,1
24,F,tier2,graduate,self_employed,medium,enterprise,938.84,26,annual,0,net_banking,12,13.0,4,47.1,6,4,9.0,154,2,2,0,10985.82,2,2,3.5,0,1,21.0,1,low,1
27,F,tier2,postgraduate,retired,medium,basic,280.86,18,biannual,1,credit_card,13,16.1,3,88.5,9,7,10.0,132,1,1,1,3090.06,4,2,2.5,0,1,19.0,0,low,1
60,M,tier1,graduate,salaried,high,enterprise,779.0,34,monthly,1,debit_card,8,1.0,7,71.8,1,0,4.0,106,3,3,0,7749.8,1,0,4.1,1,0,31.0,0,medium,1
24,F,tier2,graduate,salaried,low,standard,338.31,48,monthly,0,debit_card,13,25.9,3,40.4,3,2,7.0,158,5,4,2,3479.89,4,1,4.1,1,1,10.0,1,medium,1
46,F,tier2,graduate,salaried,medium,premium,427.54,52,annual,1,debit_card,15,19.4,5,79.6,8,7,10.0,21,4,1,3,4943.13,3,2,5.0,1,0,24.0,1,medium,0
61,F,tier2,graduate,self_employed,low,premium,518.8,2,annual,1,upi,11,32.8,9,19.6,8,7,7.0,46,4,0,1,888.9,0,2,2.5,0,1,29.0,0,high,1
38,F,tier2,graduate,self_employed,medium,standard,352.86,11,monthly,0,debit_card,12,19.0,18,67.5,5,4,5.0,24,4,1,2,3186.7,0,1,5.0,1,1,17.0,0,medium,0
47,F,tier3,school,homemaker,medium,enterprise,982.94,33,annual,1,net_banking,12,27.7,7,55.3,9,8,3.0,157,4,4,3,11123.22,2,1,4.0,1,0,35.0,0,low,1
49,F,tier3,graduate,homemaker,high,standard,370.37,3,monthly,1,upi,10,18.2,17,36.4,10,9,8.0,106,2,0,0,916.66,3,2,4.2,1,1,43.0,0,low,1
36,M,tier2,postgraduate,self_employed,medium,basic,341.2,39,biannual,0,credit_card,13,20.4,4,85.1,1,0,3.0,152,7,4,3,3502.53,4,2,3.4,1,1,25.0,0,low,1
26,F,tier2,graduate,retired,medium,standard,345.01,40,biannual,0,debit_card,10,17.6,16,15.8,1,0,4.0,179,0,3,1,3654.86,3,0,3.1,1,0,26.0,0,medium,1
63,F,tier2,graduate,salaried,medium,basic,261.23,4,annual,0,wallet,12,15.0,17,75.1,4,3,9.0,121,2,2,3,1030.05,2,2,2.8,1,0,5.0,1,medium,1
23,F,tier1,school,self_employed,low,premium,745.16,12,annual,0,upi,14,20.4,13,63.0,11,9,8.0,64,0,1,0,7344.19,0,2,3.5,0,1,37.0,0,low,1
70,F,tier1,postgraduate,salaried,high,premium,574.09,31,biannual,1,credit_card,6,15.8,19,78.9,3,2,7.0,109,4,0,3,6177.64,3,0,4.3,0,0,40.0,0,high,1
18,M,tier1,graduate,salaried,medium,premium,760.22,70,monthly,0,debit_card,18,5.4,16,94.3,9,8,9.0,150,7,3,2,9098.34,0,1,,1,1,44.0,0,high,0
64,M,tier1,graduate,retired,low,basic,380.3,42,monthly,1,upi,8,15.4,15,9.0,10,8,0.0,24,7,3,1,4235.15,0,2,4.7,0,0,2.0,0,low,1
43,M,tier1,graduate,student,medium,standard,310.22,66,monthly,0,debit_card,6,26.7,9,17.6,4,3,7.0,168,3,2,3,3326.76,2,1,5.0,1,1,3.0,1,low,1
19,M,tier3,graduate,salaried,medium,premium,765.36,2,annual,0,credit_card,11,7.3,16,29.0,11,9,1.0,138,1,1,3,1276.34,2,1,2.9,1,1,37.0,0,high,1
61,F,tier1,graduate,student,medium,premium,660.75,66,annual,0,wallet,8,18.0,13,29.2,11,8,6.0,102,1,4,2,6737.96,4,2,4.8,1,1,13.0,0,high,1
25,F,tier3,school,retired,low,premium,722.78,59,annual,0,credit_card,18,20.9,9,55.2,2,1,0.0,81,6,2,2,7685.79,2,2,3.7,1,1,18.0,0,low,0
64,F,tier1,graduate,retired,low,premium,787.71,14,monthly,1,credit_card,10,13.1,11,18.3,9,7,5.0,4,0,0,0,8313.98,2,0,3.6,0,0,4.0,0,medium,1
24,M,tier1,postgraduate,salaried,low,basic,340.36,32,annual,1,upi,13,19.1,19,83.7,1,0,4.0,3,5,5,0,3308.02,4,2,2.8,0,1,20.0,1,high,1
65,F,tier1,graduate,salaried,medium,enterprise,1206.18,3,annual,0,credit_card,10,23.3,16,31.9,9,7,7.0,153,0,4,0,3373.77,3,2,3.3,1,1,8.0,0,medium,1
23,F,tier1,school,salaried,medium,basic,224.67,36,annual,0,debit_card,9,22.4,13,56.6,9,6,1.0,107,6,4,2,2568.57,2,2,3.1,1,1,28.0,0,medium,1
51,Other,tier1,school,salaried,low,standard,408.21,18,monthly,1,upi,11,17.5,18,74.9,6,4,10.0,64,0,2,1,4019.71,3,2,2.0,1,1,32.0,0,medium,0
21,F,tier1,graduate,salaried,high,premium,557.98,67,monthly,1,net_banking,14,20.4,15,35.3,7,6,8.0,68,1,5,1,5971.82,2,0,5.0,1,0,27.0,0,medium,1
46,F,tier3,graduate,salaried,medium,basic,325.16,64,annual,1,net_banking,16,12.0,12,17.8,11,9,7.0,2,0,3,2,3198.58,3,0,3.0,1,0,1.0,0,high,0
54,M,tier2,school,student,,standard,514.64,5,annual,1,upi,9,20.9,1,31.1,5,3,2.0,131,1,4,3,2483.28,2,2,4.7,0,1,15.0,0,high,1
52,F,tier1,graduate,homemaker,medium,standard,338.51,40,annual,1,debit_card,15,13.1,18,19.6,1,0,10.0,8,1,5,3,3685.28,1,0,3.5,1,0,12.0,0,medium,0
24,F,tier1,postgraduate,self_employed,low,basic,319.33,25,biannual,1,credit_card,13,28.6,7,4.3,3,2,,176,2,1,3,3384.47,3,2,4.4,1,1,41.0,0,low,1
25,F,tier1,graduate,salaried,low,basic,356.93,69,annual,1,debit_card,14,14.6,10,29.2,1,0,10.0,130,0,1,3,4275.59,1,2,4.8,0,1,,0,medium,0
67,M,tier2,graduate,salaried,low,premium,421.26,23,annual,0,credit_card,11,,11,62.2,9,7,3.0,66,3,2,2,4699.41,4,1,3.4,1,1,17.0,0,high,1
22,F,tier2,graduate,salaried,medium,standard,359.85,52,monthly,1,upi,7,26.3,18,17.1,10,9,0.0,49,6,3,1,3812.94,2,1,1.7,0,0,42.0,0,medium,1
61,F,tier1,graduate,salaried,medium,basic,261.13,40,annual,1,upi,7,29.1,16,71.4,11,10,4.0,81,1,2,3,2744.12,2,1,3.3,0,0,18.0,1,medium,1
25,M,tier2,postgraduate,salaried,high,standard,466.67,42,monthly,0,debit_card,12,17.7,16,10.6,8,6,1.0,24,0,3,0,5247.14,4,1,4.6,1,1,28.0,0,low,1
32,M,tier1,postgraduate,student,medium,standard,350.64,40,monthly,0,credit_card,12,34.4,7,51.2,6,5,5.0,142,6,3,3,3691.65,1,1,3.9,1,1,13.0,1,high,1
54,F,tier1,school,salaried,low,standard,425.81,42,monthly,0,upi,16,23.5,18,62.0,6,4,4.0,73,7,4,1,4958.03,2,2,4.7,1,0,22.0,0,medium,0
20,M,tier2,postgraduate,salaried,medium,standard,415.37,15,monthly,0,upi,16,32.1,16,56.1,11,8,4.0,28,6,5,1,4202.82,2,0,4.3,1,0,6.0,0,low,0
